name,red_mean,red_std,green_mean,green_std,blue_mean,blue_std
cam,120.712,67.09030523108387,61.12,33.9697748005488,9.932,5.520088405089179
cam,117.55375,68.0959221314867,59.9,34.69855904789131,9.73375,5.638515845282338
cam,119.881275,66.70712165409608,61.086,33.990890014826036,9.926475,5.523519627409231
cam,122.5542,64.9728979064348,62.448,33.10720912429798,10.1478,5.379921482698423
cam,123.2321,65.45625508375805,62.396,33.14240763734584,10.13935,5.385641241068699
cam,122.99905,65.61313587306661,62.278,33.221840948388156,10.120175,5.398549154113075
cam,123.1136,65.53617546851511,62.336,33.18287365494435,10.9088,5.807002889615261
cam,122.165625,65.23467784360842,62.25,33.24060017508709,10.89375,5.817105030640241
cam,122.81735,65.73461674777987,62.186,33.283350252040435,10.88255,5.824586294107076
cam,124.018225,63.9557752892526,62.404075,32.181568457649405,11.05895,5.70306276464673
cam,124.057475,63.9278223594733,62.423825,32.16750297069039,11.06245,5.700570146704625
cam,120.276,65.54952192045339,60.909,33.194950203306526,10.794,5.882649403117612
cam,120.3618,65.49410584747302,60.95245,33.166886935579285,10.8017,5.877676165798861
cam,120.2955,65.53694133654697,60.918875,33.18857926658468,10.79575,5.88152037635678
cam,121.105875,65.93170265876937,60.938625,33.17582490473108,10.79925,5.87926010969918
cam,119.9991,65.72728200062741,60.768775,33.28496973108696,10.76915,5.898602230825537
cam,120.354,65.49915025403001,60.177,32.74957512701501,10.801,5.878128868951412
cam,120.0186,65.71481761399022,60.0093,32.85740880699511,10.7709,5.8974836320247634
cam,120.3345,65.51175550807656,60.16725,32.75587775403828,10.79925,5.879260109699179
cam,120.1863,65.60728688423261,60.09315,32.803643442116304,10.015525,5.4672739070193845
cam,120.1083,65.65737636480763,60.05415,32.828688182403816,10.77895,5.892328648123762
cam,119.2105,65.31832966135923,59.9898,32.8698691199098,9.9983,5.478311519984968
cam,119.2415,65.2985235495413,60.0054,32.859902173317565,10.0009,5.476650362219593
cam,121.77575,63.60745209436941,61.2807,32.00891137652138,10.21345,5.334818562753564
cam,121.706,63.65594680781993,61.2456,32.03331516780616,10.2076,5.3388858613010255
cam,121.554875,63.760630397874635,61.16955,32.08599465183369,10.194925,5.3476657753056145
cam,121.547125,63.76598449984423,61.16565,32.088688974115165,10.194275,5.3481148290191936
cam,118.857875,65.54217097018052,59.81235,32.98251184305859,9.968725,5.497085307176431
cam,121.3495,63.90204495749725,60.2833,31.744886849853472,10.1777,5.359526351273963
cam,117.521,66.36693121577945,58.3814,32.96937873300011,9.8566,5.566258747129889
cam,120.028125,64.7889541819003,59.626875,32.18548046455692,10.066875,5.433912286223895
cam,119.958375,64.83468510264683,58.8183,31.78991011484619,10.061025,5.437747782802638
cam,120.0165,64.79658345738609,58.8468,31.771228017815112,10.0659,5.434552160942059
cam,120.059125,64.76859485301789,58.8677,31.75750457309264,10.069475,5.432204729607951
cam,119.911875,64.86511280329647,58.7955,31.80482950355182,10.057125,5.440299783502284
cam,119.8615,64.89802244868483,58.7708,31.820965845806754,10.0529,5.44305994730905
cam,119.97775,64.82199283374047,58.8278,31.78368680880178,10.06265,5.43668326992662
cam,120.082375,64.7533114161691,58.8791,31.750010758895815,10.071425,5.430922892969021
cam,119.973875,64.8245319495974,58.8259,31.78493179464131,10.062325,5.436896228030751
cam,120.043625,64.7787771716893,58.8601,31.76249719386056,10.068175,5.4330587305287805
cam,117.354375,66.46712565892535,57.5415,32.590332581150506,9.842625,5.5746621520389015
cam,120.02425,64.79149760529927,58.8506,31.768734309695123,9.2922,5.016115943636072
cam,119.888625,64.8803088048244,58.7841,31.812280446236482,9.2817,5.0229916494057605
cam,119.90025,64.87271229058871,58.7898,31.808555703772534,9.2826,5.02240353217461
cam,120.012625,64.799125886152,58.8449,31.772474628048727,9.2913,5.01670652021822
cam,119.896375,64.87524479228865,58.7879,31.80979744654153,9.2823,5.022599596822347
cam,119.973875,64.8245319495974,58.8259,31.78493179464131,9.2883,5.018673441259154
cam,120.032,64.78641042687887,59.6288,32.184216792707566,10.0672,5.43369893902855
cam,119.99325,64.81183305876712,59.60955,32.196846100161736,10.06395,5.435831159767566
cam,118.0686,66.92165041330048,59.0343,33.46082520665024,9.83905,5.576804201108374
cam,118.852925,67.33417738373564,59.04795,33.4526486365056,10.59835,6.0043215501420315
cam,118.3104,66.7762806080123,59.1552,33.38814030400615,10.6176,5.992743131488284
cam,118.8019,67.36473006247408,59.0226,33.46782767435018,10.5938,6.007045992832085
cam,121.518,65.66354906643411,60.372,32.622654950202936,10.062,5.437109158367155
cam,121.490525,65.68154048303356,60.35835,32.63159336099756,10.059725,5.438598893499592
cam,118.1544,66.87020383279835,59.0772,33.43510191639918,10.6036,6.001172138840878
cam,121.4866,65.68410934495498,60.3564,32.63286961086935,10.0594,5.438811601811557
cam,112.8524,66.46728980664098,55.68375,32.79636010196101,9.65185,5.684702417673242
cam,112.438375,65.8468408684834,56.5915,33.14145633115721,10.42475,6.105005113634222
cam,111.7575,65.37496610897783,56.6238,33.1233161618821,10.4307,6.1016635035045965
cam,110.9519,64.1136263706086,58.47465,33.78961389802346,12.744475,7.364403029056395
cam,111.0703,64.04524071240579,58.53705,33.75357280788953,12.758075,7.356547919668232
cam,110.66895,63.409140949057964,59.47515,34.07702132636448,12.79845,7.333029905673372
cam,110.775525,63.346548729779876,59.532425,34.04338333097013,12.810775,7.325791349702434
cam,110.922525,63.259818389119445,59.611425,33.99677314789413,12.827775,7.31576131030633
cam,111.047475,63.18573510788946,59.678575,33.956959683831755,13.59765,7.737028788721159
cam,111.0291,63.19665064851144,59.6687,33.962825858723825,13.5954,7.738365385532011
cam,111.326775,63.01892646736673,59.828675,33.86731422395899,13.63185,7.716603240902048
cam,111.41865,62.963687806365826,60.636,34.26595254768208,13.6431,7.7098393232284685
cam,112.04405,61.6811329305607,62.161425,34.220354571064505,15.3485,8.44947026446037
cam,111.51225,61.108872923148404,62.29305,34.13668073637945,15.381,8.428810058365297
cam,111.573875,61.069487409707115,62.327475,34.11467917369845,15.3895,8.423377573752704
cam,111.689875,60.99511207862787,62.392275,34.07313157495764,15.4055,8.413118907396948
cam,112.045125,60.76539384167913,62.590725,33.94480621500696,16.227225,8.800505315001804
cam,111.5964,60.134225754057894,62.772975,33.825501986657564,15.4995,8.351975799174708
cam,111.5784,60.14607429782929,62.76285,33.83216679252897,16.27185,8.77130250176677
cam,109.0692,61.724180118977685,61.351425,34.719851316924945,15.905925,9.001442934017579
cam,111.9348,59.910030453672775,62.963325,33.69939213019094,16.323825,8.736879441160614
cam,111.1682,59.486838113653334,62.9694,33.695341868572875,16.3254,8.735829373333708
cam,111.443475,59.302350753780196,63.125325,33.590842035358015,16.365825,8.708736823981708
cam,109.0232,60.86262779210243,61.7544,34.47463532279929,16.0104,8.937868417022036
cam,111.843875,59.03068481717263,63.352125,33.43696133000687,16.424625,8.668841826298078
cam,108.63355,60.20561364522,61.967025,34.34263876945648,16.065525,8.903647088377603
cam,111.24635,58.49129261417892,63.457425,33.36475142076402,16.451925,8.6501207387166
cam,108.9069,60.033881536928796,62.12295,34.24467890486783,16.10595,8.878250086447215
cam,109.04535,59.94623710774097,62.201925,34.19468454737337,16.126425,8.86528858635606
cam,108.256275,59.53749825214674,62.189775,34.202392612935355,16.123275,8.867286973723981
cam,111.2631,57.520602208165386,63.9171,33.04375020469075,16.5711,8.566898201216121
cam,108.601725,59.3170173898214,62.388225,34.07573339415273,16.174725,8.834449398484038
cam,109.5255,57.77313259422584,64.15065,33.838549090903705,17.993475,9.491300354765674
cam,109.634,57.69875253417529,64.2142,33.79498362715981,18.0113,9.479080773471656
cam,110.25495,58.22193702117355,64.1199,33.85956621089526,17.98485,9.497195400616963
cam,109.592,57.72758037541501,64.1896,33.81186850560022,18.0044,9.483816775961037
cam,109.55,57.75636328578869,64.9475,34.24127251943187,17.9975,9.488545396951
cam,109.8615,57.54181799135304,65.132175,34.1140778091593,18.048675,9.453298670008
cam,110.685,57.92595079064305,65.155,34.098254720733145,18.055,9.448913958757377
cam,109.956,57.47623912539859,65.1882,34.075198910057736,18.0642,9.442524999172628
cam,110.759025,57.87452726415461,65.198575,34.06798413421867,18.067075,9.440525723940114
cam,108.065925,59.65778473002811,64.3797,35.54080792427206,17.627775,9.731411693550685
cam,108.101175,59.63557360015392,64.4007,35.52757576179383,17.633525,9.727788601443548
cam,108.115275,59.62668099663418,64.4091,35.52227804054802,17.635825,9.726338034911958
cam,110.462925,58.07938210281145,65.8077,34.6004829548664,18.018775,9.473941761451513
