name,red_mean,red_std,green_mean,green_std,blue_mean,blue_std
cachua,60.105375,79.40233479633565,23.3136,30.798481375548374,19.67085,25.98621866061894
cachua,33.3388,68.96486942320706,19.32135,39.96827659754045,16.479975,34.09058886260804
cachua,46.129,73.42439893523134,28.3,45.045643518546825,22.357,35.586058379651995
cachua,35.02825,67.99073063247297,17.82875,34.606060501558105,15.102,29.31336889543745
cachua,51.6026,76.1577184088389,20.7669,30.64883789624005,16.67645,24.611945583344276
cachua,32.342325,68.400040486789,18.820675,39.803413390617344,14.98345,31.688154349811853
cachua,26.9534,58.05541342924017,16.136575,34.75685935566353,12.590075,27.117989167605607
cachua,61.615575,82.09618896404007,26.303725,35.046911078215935,19.817875,26.405206976738032
cachua,57.085875,78.4880389007419,26.2941,36.15206640276597,19.3746,26.638364717827557
cachua,25.4555,53.99803255443665,10.727675,22.756313719369732,10.1822,21.59921302177466
cachua,27.209,62.1127307321132,16.905,38.59074986314726,13.202,30.137537988362617
cachua,24.951125,52.874809562157054,11.838125,25.08658847839568,11.473875,24.314693448291198
cachua,33.5592,60.879429164209476,20.0423,36.358547973069555,17.7118,32.13080983666612
cachua,52.022475,78.67340923002114,19.774625,29.905097075739032,14.907025,22.54384241094173
cachua,33.568,65.1465223630548,16.5742,32.16609541675831,14.686,28.50160353383648
cachua,59.65725,81.13411749959138,24.213825,32.93090651454003,20.704575,28.15831136750524
cachua,37.61145,69.49013979621498,18.57915,34.32645459813029,16.993125,31.396147498289903
cachua,29.0009,61.164450452775256,17.9879,37.93744395172137,15.0511,31.743575551440323
cachua,24.996,58.09096301491308,16.091175,37.396057440850306,14.216475,33.03923521473182
cachua,48.76025,76.88745359249128,19.5041,30.754981436996516,16.63585,26.232190049202902
cachua,32.702825,62.19848721648602,16.4597,31.305198863926737,13.42765,25.53845170478234
cachua,58.4505,86.34426471833552,22.94025,33.88780281956179,16.9695,25.06768975693612
cachua,58.358125,82.50455212583348,23.34325,33.001820850333395,20.0085,28.287275014571485
cachua,36.8631,68.45918680783464,17.53245,32.5598571403116,15.73425,29.220384613100148
cachua,32.822625,65.86659557855845,18.897875,37.92319139371546,14.123675,28.342595673197877
cachua,31.4424,67.41837940977224,19.83015,42.519546105026805,15.3639,32.9430717570478
cachua,39.0702,67.59046287724327,16.5297,28.595965063449075,14.5261,25.1297874800007
cachua,62.9556,87.29503324153099,27.02985,37.479932750439936,18.13395,25.144765009788813
cachua,46.604625,71.07549369233656,30.0675,45.8551572208623,27.361425,41.728193070984695
cachua,55.23245,83.67605611522033,21.8502,33.102615606021224,16.084175,24.36720315443229
cachua,24.3432,53.97063473556709,11.66445,25.860929144125894,10.4811,23.237356622258048
cachua,72.9624,85.00600558925234,30.5424,35.58390931643122,22.9068,26.687931987323402
cachua,47.2345,76.1496356508027,31.39705,50.61711075612178,22.228,35.83512265920127
cachua,62.1267,83.368572898365,25.35055,34.018210780367326,22.1371,29.706043216658795
cachua,32.56965,63.660450429426746,14.9364,29.194601470819908,12.8619,25.13979571098381
cachua,25.3,58.377307234917915,15.49625,35.756100681387224,13.124375,30.28322812811367
cachua,45.970425,76.41729876356122,19.929375,33.12888674720862,16.740675,27.828264867655246
cachua,69.97695,86.53985566603113,27.27915,33.73587593760536,22.9303,28.35769281711754
cachua,50.5912,79.6528824497896,20.1215,31.680123701620865,15.5223,24.43895256982181
cachua,45.892,77.27170462724374,29.46475,49.611946720900804,24.24975,40.83107119507765
cachua,59.19865,76.47814418628045,27.351275,35.334838769610585,22.105825,28.55829434804143
cachua,31.950225,62.18977044055858,15.244225,29.67224341281554,13.573625,26.420490710041232
cachua,66.1628,85.24750258019291,25.5629,32.936535087801815,20.675875,26.63984455631029
cachua,23.8126,53.94070523491512,12.7218,28.817637043310818,11.417,25.86198196194561
cachua,30.20695,58.111333418684346,12.7635,24.55408454310606,12.976225,24.963319285491163
cachua,66.4884,85.33024707241857,26.066475,33.45333549998229,19.6443,25.211209362305492
cachua,27.2663,62.82000067104425,16.011025,36.888488766136454,12.682,29.218604963276395
cachua,27.51975,58.29361551608804,13.851,29.33983297498471,13.122,27.795631239459194
cachua,64.9687,83.38875475931992,26.063025,33.45246557205275,19.263975,24.725735422821604
cachua,31.24275,64.64475479447269,20.0711,41.52935762554003,14.7693,30.559338630114365
cachua,36.0552,72.29117340976006,22.1112,44.33326104134457,18.3264,36.74468482706036
cachua,49.50535,73.2875543416309,18.17285,26.903026277307543,16.2929,24.119954593448142
cachua,49.702775,75.04123188154213,18.600425,28.082914998613926,17.0758,25.781036720039015
cachua,38.745,72.65810329894389,14.6124,27.40248467274455,12.177,22.835403893953792
cachua,58.1763,84.8740520907892,23.0148,33.57654807987265,17.58075,25.648752005458274
cachua,28.878475,63.156464488398775,18.33005,40.08733674113934,14.006925,30.632776188983833
cachua,24.59075,56.62915560413646,14.43715,33.246794580493024,11.89875,27.401204324582157
cachua,30.012125,58.23234692148664,14.901125,28.91256385612274,13.01225,25.247590972952253
cachua,69.6336,86.86738485208357,26.9928,33.67331210558296,19.9512,24.888969817170015
cachua,27.39345,57.24016113794143,12.2991,25.699664184381863,11.5537,24.14210877926781
cachua,46.6842,77.09498213476671,18.781,31.01522269789466,16.6346,27.470625818135268
cachua,26.01675,57.92861960583473,13.26015,29.524909347489963,12.7566,28.40371025834477
cachua,21.355425,52.210191994182274,12.89925,31.536357580378553,10.749375,26.280297983648797
cachua,63.458925,84.8834174785887,25.09675,33.56971312712547,21.152975,28.294472492862898
cachua,24.682,58.639976773528836,15.652,37.18632673443291,13.846,32.89559672661373
cachua,31.1832,58.784542507023055,15.8112,29.806246904969434,13.8348,26.08046604184825
cachua,24.8358,53.94317972051702,11.0187,23.932537481637837,10.3191,22.4130112923275
cachua,28.118,55.07654742265532,14.059,27.53827371132766,12.61175,24.70345141751452
cachua,25.2928,56.61077519483371,11.1488,24.953433802985913,10.6496,23.83611587150893
cachua,28.1312,58.31110002872523,13.9712,28.95987518205146,12.8384,26.611777194317558
cachua,29.101875,62.887918128082234,16.932,36.58933418361149,13.75725,29.728834024184334
cachua,21.3601,52.01000795991094,9.669775,23.545071171040764,9.2368,22.490814252934463
cachua,26.085,56.85352033955329,15.4771,33.73308873480162,11.9991,26.152619356194517
cachua,68.5549,84.21204477977008,26.30595,32.31392415967922,20.327325,24.969850487024846
cachua,51.933375,74.56762827198794,21.55725,30.952600414787447,18.94425,27.20077006147988
cachua,25.35995,57.116593350772426,11.691925,26.33297485652495,11.033225,24.8494269772841
cachua,24.47445,53.85951770297893,14.20545,31.26111866676399,11.6382,25.611518907710263
cachua,24.02865,55.66872936557382,14.91975,34.56555091326479,12.40695,28.743984443662292
cachua,30.74735,64.48767764447328,14.818,31.078398864806402,14.0771,29.524478921566086
cachua,21.92505,52.36673116108642,9.8439,23.5115935825286,9.2473,22.086648516920803
cachua,16.62095,46.906988510215626,9.70485,27.388644297911135,8.58935,24.240524263668476
cachua,26.5044,58.58500815601207,13.4221,29.66804900208303,12.9124,28.541414229852034
cachua,65.722,82.78501504499472,25.5156,32.14006466452736,20.1032,25.32247519023368
cachua,62.5414,79.65778609803313,22.1183,28.171656059060496,17.92345,22.8287557719973
cachua,60.623775,78.78091919842885,22.687425,29.482429884074598,17.10855,22.232652043728386
cachua,57.3022,85.20600140342228,30.51965,45.381457269214046,16.1941,24.079956918358473
cachua,23.8795,57.63790401940376,13.3315,32.178216354391054,12.599,30.41018248876517
cachua,32.84635,60.964615898712104,14.84835,27.559346913116432,13.273525,24.63638587687681
cachua,60.1172,83.46585807478408,24.934975,34.61936158783658,19.81135,27.505794138281114
cachua,43.28515,76.36198327359956,28.451475,50.192989005680616,21.642575,38.18099163679978
cachua,53.71815,75.20336568650036,29.39295,41.14901141336812,14.8654,20.81099427802526
cachua,41.0241,68.67883821957096,22.352875,37.42116185040725,11.5709,19.370954369622577
cachua,47.8287,76.75365239719866,25.4527,40.84551092482502,13.1459,21.096033115019512
cachua,47.9171,71.29645802976471,21.7805,32.40748092262032,17.11325,25.463020724915967
cachua,30.098375,58.80775626870468,12.246925,23.928673240369495,11.20905,21.9008195759314
cachua,51.5504,80.09635859288487,27.2397,42.32364402919484,16.4024,25.485205006826998
cachua,28.94535,62.058951114061706,14.65135,31.412555502179373,13.5793,29.114075831288197
cachua,30.3728,63.707395333352,21.1128,44.28440895123249,18.1496,38.069053308954246
cachua,26.2842,55.1497709003401,13.3272,27.963264118482307,12.0315,25.244613440296526
cachua,21.3837,53.652535581368376,11.5143,28.88982685150605,10.006475,25.10663523999931
cachua,30.724875,61.7926992551254,15.659775,31.49434349132198,12.091725,24.318417126210637
cachua,23.4561,57.41612815916796,11.442,28.00786739471608,10.726875,26.25737568254632
cachua,33.9227,65.65672185473473,21.07,40.780572580580575,18.7523,36.29470959671671
cachua,32.41095,59.86899172441023,15.4122,28.46917088992934,14.27895,26.375849500963945
cachua,52.99505,81.39191345273498,30.665675,47.09756789680732,15.4817,23.777412918776506
cachua,28.296,61.04667381602376,18.21555,39.29879626906529,15.38595,33.19412888746292
cachua,45.254,75.13491521256945,16.7706,27.84411563759927,13.5762,22.540474563770836
cachua,16.4206,46.48239124270609,9.3198,26.3818977323467,8.2103,23.241195621353047
cachua,59.29485,82.47075035112448,24.195025,33.65185790189562,20.787275,28.912159605853986
cachua,21.3695,54.034484079613456,10.41425,26.33326122867238,9.738,24.623309200836513
cachua,51.88,74.89503054275364,22.6975,32.766575862454715,19.455,28.08563645353261
cachua,34.8082,66.27600933037535,15.134,28.815656230597977,13.4044,25.522438375672493
cachua,62.628,82.00300979842142,32.0508,41.966246190956845,17.6832,23.153791001907226
cachua,35.762375,65.30100044684903,17.07365,31.175961503656946,14.7664,26.962993732892492
cachua,32.16825,62.3453762675108,13.24575,25.67162552191622,12.1945,23.634194924938736
cachua,51.4257,79.39439010100148,21.57515,33.30914067455809,17.733,27.377375896897057
cam,61.954875,96.09407936358188,47.860875,74.23381486380971,16.149375,25.048219739322295
cam,61.5595,96.23430760259045,47.6215,74.44540776804168,17.132125,26.78218937996621
cam,55.71455,93.0142944299289,43.3042,72.29547055217222,15.843,26.449562397136173
cam,56.4662,93.7144741091791,43.6814,72.49610261276119,16.5137,27.40706318287313
cam,55.41195,93.44656840782062,42.6646,71.94947051118584,15.34885,25.884260732682705
cam,57.4679,94.23712256637508,44.4563,72.90041557021469,16.80665,27.559913203373842
cam,91.379625,100.08530741252372,68.19375,74.69052791979382,22.276625,24.398905787132644
cam,49.273175,87.03222822850955,38.836,68.59683013084496,18.689825,33.012224500469145
cam,42.27635,83.19638412020981,33.24645,65.42628265764071,14.160525,27.866750020846975
cam,43.071525,84.02767049713073,33.70815,65.76078560645016,15.189475,29.632946600437403
cam,38.6106,79.66914940954247,30.0516,62.008500525653744,13.5042,27.864579350135543
cam,45.9586,85.76292139403834,35.696,66.61197778177736,14.9477,27.89376569611927
cam,42.419625,83.04576172123039,32.487225,63.60090044016181,13.036275,25.52138043140251
cam,46.2054,87.52488680849578,35.7438,67.70793130468543,14.16675,26.83546057807654
cam,41.999375,82.74010136934433,31.9605,62.96319909081813,12.087625,23.81300478434788
cam,46.518175,86.93881739286185,35.834575,66.97200765670217,14.022225,26.20643777870955
cam,49.8056,88.7635454938569,37.8331,67.42615475014128,12.9303,23.04438200321284
cam,80.96115,92.21749340920896,58.32685,66.43625869265593,20.02265,22.80647686464308
cam,50.31725,88.22250621262978,38.7811,67.99588283705124,14.2361,24.9605139528416
cam,46.932075,86.67363994430126,36.276,66.99411783134397,15.190575,28.05378684187529
cam,47.14425,86.81174714252387,36.21225,66.68148693556181,14.80375,27.259727363594447
cam,51.729,91.90128159606917,40.1802,71.38378616997001,15.8796,28.211556210886346
cam,47.625875,87.66746206822903,36.232125,66.69438501841347,13.900375,25.58715400077498
cam,49.256075,88.70376965267245,37.708,67.90719207860093,13.66915,24.616357128492833
cam,37.74785,78.98046195343188,29.93795,62.639676721687344,14.69005,30.736238888281367
cam,36.09025,78.07685383606015,27.99195,60.55716956065153,11.9714,25.89866371147361
cam,36.41115,77.41362480647383,28.80285,61.23764350362854,13.4051,28.500538485965492
cam,38.391,79.0108987355542,31.324,64.46660394343725,14.898,30.660945777976256
cam,75.7315,93.43156001988835,55.1135,67.99469551185592,16.2565,20.055989323640958
cam,40.493425,81.1199593612409,31.916,63.936913782258834,15.1601,30.370034046572947
cam,47.71375,86.62976861874617,37.7055,68.45864642066772,17.2235,31.271233550181545
cam,47.542725,87.06912985998183,37.20735,68.14105815129011,16.07725,29.443667102409307
cam,44.23335,84.59007535034769,33.92655,64.87976653084921,11.59515,22.174097421935805
cam,41.5125,82.38188419640571,31.995,63.494330258693175,11.5425,22.90618243509817
cam,47.02495,85.64297360261085,37.064,67.5018511153583,14.3623,26.156967307201345
cam,46.7428,85.18894440101955,36.3298,66.21120926217856,14.3468,26.147101746847586
cam,46.86315,84.99022486190691,36.3714,65.96256257939044,16.55365,30.021422712414882
cam,42.372075,81.4656380641211,33.2163,63.862510241220555,17.034,32.75000525190798
cam,39.1636,78.62214468608701,30.6152,61.460965896738074,15.904,31.927774491811984
cam,73.367725,95.23979605881344,54.746475,71.06725898804861,14.524575,18.85457891519657
cam,40.3174,79.98543528193117,31.8082,63.10408713197585,14.182,28.135580249925532
cam,43.19295,82.0351517356889,33.64275,63.896726226290326,14.97645,28.44434909428409
cam,48.411,85.0984904625223,37.8975,66.61750516005534,19.071,33.52364775796334
cam,51.2295,86.11922160441303,40.513125,68.10448647287765,20.125875,33.83255134459083
cam,45.72095,82.33747039530363,35.8226,64.51183247467088,15.55455,28.011716732422883
cam,46.600125,83.15920108433208,36.563175,65.24798854309131,16.011325,28.572648577693577
cam,42.68765,82.4661738986204,33.38935,64.50324493060407,16.48335,31.8433740796653
cam,41.481,75.80175881204867,34.1066,62.32589057879558,18.66645,34.110791465421904
cam,35.049075,72.0107149432942,28.537225,58.63167500847452,13.598275,27.93858339329994
cam,35.959375,73.20797582647246,28.961875,58.96209944942917,13.411875,27.304596389332968
cam,102.4191,94.16760512612603,80.7431,74.23795324758085,35.7654,32.88392559959957
cam,33.326625,70.15308397432983,26.698125,56.19998439932502,12.88875,27.131026951398283
cam,36.7081,74.27603984051655,29.0524,58.78531495399169,12.3669,25.02347866284782
cam,33.20565,71.2294581481391,26.243175,56.2942491815938,10.7115,22.977244563915836
cam,33.5909,72.01902968792345,26.622575,57.078911827130824,10.899175,23.36787665406027
cam,33.04065,70.39001632033835,26.54085,56.54279999502588,11.1941,23.847983671371466
cam,33.24195,68.16032651181699,26.901,55.15864573210622,12.48975,25.609371232763603
cam,41.44175,80.80525729763812,30.821,60.09637226156002,13.328,25.987620437431357
cam,42.789,83.05454520373945,32.3015,62.69803902635235,13.424,26.05632790705551
cam,39.99095,80.49158849282017,30.290175,60.96640118515587,12.472425,25.10381225271124
cam,37.3968,77.01462296057808,28.4292,58.54683072003129,11.8296,24.361768487529798
cam,72.29975,92.24802789186063,54.7956,69.9142948233049,20.167825,25.732344622466396
cam,54.2944,85.20249602353209,41.2984,64.8082815498143,10.9744,17.221781111139464
cam,36.0933,73.55696768566524,28.3313,57.738264957565185,12.61325,25.705391933162584
cam,36.1097,73.81465617280892,28.1926,57.63069412422516,11.9722,24.473308463712055
cam,36.1228,75.51798805688617,27.5576,57.61166099185128,10.9858,22.966810800805582
cam,34.7685,74.63919149984142,26.3884,56.64923252295656,10.8763,23.348670161488858
cam,33.9766,74.19571586311436,25.6558,56.025336468065944,10.401,22.712974243810518
cam,35.7555,75.93008441816721,27.4065,58.20021699057487,11.7975,25.05307353898918
cam,35.84415,76.00325296181407,27.47445,58.25630049357322,12.7365,27.006232016888248
cam,36.0166,77.31854709214342,27.1016,58.18029286141485,11.5895,24.87973049994714
cam,33.858,74.54877487926947,25.821,56.852853569543896,10.773,23.720064734313016
cam,34.536,73.74399435886288,27.161125,57.996578896814036,12.2315,26.117664668763936
cam,50.6284,83.39606893277404,37.9713,62.54705169958052,9.6948,15.969460008403539
cam,33.882975,72.4970777352396,26.353425,56.386616016297474,12.011425,25.700022265931498
cam,33.6091,73.87700587591513,25.72125,56.53852490503709,13.203575,29.023109451252374
cam,30.97215,71.92504170577519,23.46375,54.48866795892059,10.94975,25.428045047496276
cam,32.977,73.32127570494119,25.40575,56.48730934411286,12.114,26.934346177325338
cam,32.6585,73.03758195442946,25.160375,56.26874936285127,12.6635,28.320695043554284
cam,27.814375,67.37140467853833,20.97,50.793100909473914,9.756875,23.632901117602447
cam,31.051825,70.4746957366215,24.38625,55.3466196884462,12.518275,28.41126477340238
cam,28.855575,69.65561044466824,21.6783,52.33010327822791,9.3744,22.6292338500445
cam,29.062425,69.86181487851125,21.981225,52.83964678628515,10.179225,24.469366632575
cam,33.52135,76.03760381664786,25.222375,57.21276015330299,10.08895,22.885104061321197
cam,76.7732,95.67352278326538,57.5799,71.75514208744903,16.0597,20.013338949560616
cam,31.345,72.70825933138545,23.8222,55.25827709185294,10.34385,23.993725579357196
cam,32.551425,73.60800435733451,24.699825,55.853309838982454,10.79595,24.412704962734058
cam,31.44735,72.37153776159175,24.1414,55.55794818061589,10.958925,25.22038437146379
cam,31.209725,71.9323911073751,23.605325,54.40571713197406,10.1392,23.368898633868046
cam,31.383,72.31141895302567,23.9335,55.14658718134786,10.778,24.83422469093811
cam,34.765,75.79178566968851,26.4214,57.60175710896326,11.1248,24.25337141430032
cam,33.605,74.7776970426343,25.371775,56.4571612671889,10.41755,23.181086083216634
cam,37.22005,76.14550234910463,28.73465,58.78590595863518,14.2709,29.195684838516808
cam,35.44125,75.1994783787594,27.2625,57.845752599045674,11.9955,25.4521311435801
cam,32.98485,72.87702361154372,25.333725,55.972559371752645,11.391675,25.168868979244476
cam,87.053025,95.12569901635086,65.175825,71.2197641850166,19.14255,20.91769297741747
cam,35.2365,75.03003776988254,26.7436,56.945874820218535,11.3841,24.240473741038972
cam,33.5587,72.68786249649938,25.4765,55.181885141321516,10.8934,23.595012956978856
cam,33.0239,72.22871263417342,24.8976,54.455155074978904,10.374,22.689647947907876
cam,30.8924,69.4444988623289,23.7888,53.47597773355809,11.7292,26.366627910296
cam,36.9559,78.09835628993737,28.1743,59.54033103292255,13.1724,27.83703788552223
cam,33.885,75.0253742076639,25.922025,57.39441126886288,11.690325,25.88375410164405
cam,33.165125,75.05061531216367,25.15975,56.93494954715863,10.619375,24.030985198476046
cam,33.57745,75.20106217000861,25.2662,56.58693787050153,10.472175,23.453796617378924
cam,31.380375,71.65504301763676,23.655975,54.016878582526175,9.816425,22.41516730295304
cam,30.3039,71.28706646222722,22.80445,53.64531769127199,10.4074,24.48242686581541
cam,83.7888,95.22020055933508,63.278,71.91108896408119,18.7652,21.325357416934423
cam,31.49685,73.2824135797771,23.856525,55.50598652329653,9.823275,22.855406215475035
cam,31.81,73.14454114969892,24.01655,55.2241285680227,10.4973,24.137698579400645
cam,30.8976,70.55265774044234,23.334125,53.28195506439656,9.97735,22.78262906201784
cam,29.172,69.55238612729258,21.9912,52.4317987728821,9.724,23.184128709097518
cam,30.2049,71.19153191208909,22.8825,53.932978721279625,10.3734,24.449617020313426
cam,31.6609,72.78809319655242,24.3423,55.96270481945991,11.2961,25.96962119072976
cam,31.954425,73.06055911310406,24.567975,56.17218866484887,11.5614,26.433971136399464
cam,31.69475,71.72324813083621,24.1795,54.716704759607005,11.1095,25.140107592251866
cam,30.301,70.21354854299847,22.765,52.751111599662046,9.577,22.191846948823347
cam,30.72465,71.69014285365529,23.431425,54.672785711625984,10.24155,23.896714284551756
cam,95.515,99.89937324628217,71.63625,74.92452993471164,21.96845,22.9768558466449
cam,66.3688,88.35746480382969,49.0552,65.30769137674368,14.7887,19.688348135635962
cam,91.629625,98.26010353830986,67.90825,72.82220871367127,19.070125,20.45007231000358
cam,84.6903,97.52713563880567,63.1953,72.77405552743369,19.7754,22.77283370246224
cam,76.339,94.7740633243083,56.2705,69.85923224420664,17.314,21.49514838283281
cam,96.3113,96.99755508418755,69.503,69.99823562776422,21.8438,21.999445483011613
cam,68.02,91.08830660408613,50.478,67.59711174303233,14.678,19.65589774088174
cam,76.089625,93.50661656994856,55.374125,68.04931781792068,19.520375,23.988608439410882
cam,88.097625,94.2828701003495,63.859125,68.34260954363957,20.5095,21.949451240292998
cam,83.032475,94.68268490264931,62.165675,70.88808346114581,20.432075,23.298880578138835
cam,71.8677,91.35732754798599,53.5185,68.03205242935127,18.731475,23.81121835027294
cam,73.579725,89.7279986622034,54.6822,66.68310283092711,18.49545,22.554578898695933
